Transaction_ID,Date,Product_Category,Unit_Price,Quantity,Shipping_Cost,Shipping_Method,Customer_Rating
TRX-14360,2023-08-31,Monitor,1183.7,45,48.47,Express,2.0
TRX-14361,2023-06-24,Headphones,628.0,23,5.08,Overnight,3.0
TRX-14362,2023-08-01,Laptop,359.27,33,33.85,Overnight,1.0
TRX-14363,2023-02-04,Laptop,1488.62,26,23.84,International,5.0
TRX-14364,2023-09-06,Smartphone,1384.08,42,44.43,Express,1.0
TRX-14365,2023-01-18,Smartphone,844.12,36,9.09,International,
TRX-14366,2023-07-24,Headphones,1580.52,35,22.68,Overnight,2.0
TRX-14367,2023-01-13,Monitor,1688.64,2,43.28,Express,3.0
TRX-14368,2023-05-18,Laptop,1896.76,33,34.55,International,2.0
TRX-14369,2023-05-05,Laptop,723.47,44,44.29,Standard Ground,1.0
TRX-14370,2023-11-22,Smartphone,116.64,37,7.85,Overnight,3.0
TRX-14371,2023-05-30,Tablet,705.73,2,47.18,Overnight,5.0
TRX-14372,2023-07-14,Tablet,1046.93,31,25.29,Overnight,2.0
TRX-14373,2023-07-07,Smartphone,1528.96,1,15.92,Overnight,1.0
TRX-14374,2023-07-08,Smartphone,,12,11.78,Express,
TRX-14375,2023-03-17,Smartphone,356.77,27,35.93,Express,4.0
TRX-14376,2023-07-04,Smartwatch,1993.72,47,36.32,International,
TRX-14377,2023-03-11,Laptop,1248.17,21,21.87,Standard Ground,2.0
TRX-14378,2023-10-01,Monitor,817.57,35,7.19,Overnight,5.0
TRX-14379,2023-03-13,Monitor,1801.96,27,9.78,Standard Ground,1.0
TRX-14380,2023-01-13,Headphones,1888.34,16,46.89,Overnight,5.0
TRX-14381,2023-12-07,Smartphone,1386.56,5,7.26,Express,
TRX-14382,2023-08-19,Laptop,847.68,24,7.94,Standard Ground,3.0
TRX-14383,2023-05-11,Headphones,458.29,24,49.73,Standard Ground,
TRX-14384,2023-02-19,Smartphone,1628.63,47,15.19,International,
TRX-14385,2023-12-24,Laptop,720.14,37,42.14,International,4.0
TRX-14386,2023-07-31,Monitor,171.65,27,43.66,International,3.0
TRX-14387,2023-02-04,Tablet,60.52,18,45.07,International,4.0
TRX-14388,2023-01-31,Smartwatch,1541.44,15,32.35,Overnight,2.0
TRX-14389,2023-01-17,Smartwatch,1757.04,8,23.12,Express,3.0
TRX-14390,2023-03-23,Smartwatch,1872.46,30,13.41,Overnight,4.0
TRX-14391,2023-12-15,Tablet,738.62,40,5.67,Express,
TRX-14392,2023-05-11,Laptop,1380.58,28,17.99,Express,3.0
TRX-14393,2023-08-07,Smartwatch,1738.82,36,29.42,Standard Ground,2.0
TRX-14394,2023-08-25,Monitor,1667.38,6,38.54,Standard Ground,5.0
TRX-14395,2023-03-31,Monitor,1354.79,40,33.44,Express,3.0
TRX-14396,2023-08-08,Smartwatch,1786.58,46,25.38,Standard Ground,
TRX-14397,2023-04-15,Smartwatch,1189.42,42,16.4,International,3.0
TRX-14398,2023-09-08,Tablet,1105.49,42,36.04,International,
TRX-14399,2023-08-05,Headphones,1534.23,31,36.25,,3.0
TRX-14400,2023-03-09,Smartphone,1299.98,8,47.92,Express,3.0
TRX-14401,2023-05-21,Smartphone,1006.25,23,46.22,Standard Ground,4.0
TRX-14402,2023-10-27,Smartphone,1196.16,40,13.86,International,4.0
TRX-14403,2023-02-16,Headphones,681.22,7,13.99,International,2.0
TRX-14404,2023-03-16,Headphones,830.22,39,40.13,International,5.0
TRX-14405,2023-10-17,Smartwatch,1159.41,2,21.31,Overnight,3.0
TRX-14406,2023-08-15,Laptop,1205.48,37,32.75,Overnight,1.0
TRX-14407,2023-10-28,Smartwatch,448.3,40,22.01,International,5.0
TRX-14408,2023-07-14,Tablet,1741.33,31,38.78,International,1.0
TRX-14409,2023-12-28,Smartwatch,1484.3,12,28.8,Overnight,4.0
TRX-14410,2023-01-24,Smartphone,230.43,12,32.86,,
TRX-14411,2023-02-09,Smartwatch,571.13,19,49.16,Overnight,3.0
TRX-14412,2023-09-12,Smartwatch,751.65,20,17.11,International,4.0
TRX-14413,2023-06-22,Smartphone,1050.2,50,38.52,Standard Ground,5.0
TRX-14414,2023-10-09,Laptop,1436.51,48,29.67,International,5.0
TRX-14415,2023-10-09,Monitor,1146.42,49,15.52,Overnight,4.0
TRX-14416,2023-05-25,Tablet,256.77,44,20.52,Overnight,4.0
TRX-14417,2023-03-27,Monitor,341.79,26,22.74,Standard Ground,4.0
TRX-14418,2023-07-24,Smartphone,1518.59,48,36.07,Express,3.0
TRX-14419,2023-02-14,Monitor,1539.41,33,11.93,Standard Ground,2.0
TRX-14420,2023-08-29,Monitor,1907.86,10,8.21,Overnight,5.0
TRX-14421,2023-01-04,Monitor,611.16,30,16.42,Standard Ground,5.0
TRX-14422,2023-06-11,Headphones,672.43,9,13.73,Express,5.0
TRX-14423,2023-11-15,Tablet,249.34,45,47.55,Standard Ground,4.0
TRX-14424,2023-10-10,Tablet,1115.37,45,33.38,International,1.0
TRX-14425,2023-08-03,Monitor,1678.21,18,24.12,,
TRX-14426,2023-06-13,Laptop,187.62,30,26.55,Express,3.0
TRX-14427,2023-01-18,Smartwatch,883.55,17,8.93,Express,3.0
TRX-14428,2023-07-19,Headphones,776.12,38,12.16,Standard Ground,4.0
TRX-14429,2023-03-02,Monitor,334.01,10,44.99,Express,5.0
TRX-14430,2023-12-25,Monitor,456.07,38,24.97,Overnight,3.0
TRX-14431,2024-01-01,Monitor,299.73,4,39.69,International,1.0
TRX-14432,2023-03-01,Laptop,1372.0,42,46.21,Express,1.0
TRX-14433,2023-08-01,Headphones,346.31,23,23.88,Express,5.0
TRX-14434,2023-02-08,Headphones,1383.13,45,29.61,Standard Ground,2.0
TRX-14435,2023-08-10,Laptop,875.03,8,6.94,Standard Ground,3.0
TRX-14436,2023-11-08,Monitor,1527.35,45,46.25,,
TRX-14437,2023-09-24,Smartwatch,1090.5,8,20.54,Overnight,1.0
TRX-14438,2023-03-13,Monitor,206.32,37,12.14,Express,2.0
TRX-14439,2023-05-12,Headphones,916.87,37,33.41,International,2.0
TRX-14440,2023-07-10,Smartwatch,801.88,26,27.11,Overnight,2.0
TRX-14441,2023-01-22,Tablet,526.49,10,21.23,Standard Ground,4.0
TRX-14442,2023-10-14,Laptop,908.07,5,6.09,Overnight,4.0
TRX-14443,2023-10-05,Monitor,218.1,3,12.32,International,1.0
TRX-14444,2023-04-18,Smartphone,1068.74,33,5.14,Standard Ground,4.0
TRX-14445,2023-01-31,Smartwatch,832.68,45,16.69,Express,5.0
TRX-14446,2023-04-22,Headphones,1356.1,35,46.48,,5.0
TRX-14447,2023-09-28,Laptop,1376.85,36,8.61,International,3.0
TRX-14448,2023-10-01,Laptop,1799.34,30,44.84,International,
TRX-14449,2023-03-18,Laptop,710.78,2,44.61,,4.0
TRX-14450,2023-10-16,Tablet,1750.02,34,39.0,Overnight,1.0
TRX-14451,2023-02-21,Smartwatch,164.24,13,9.26,International,1.0
TRX-14452,2023-07-06,Headphones,573.09,29,33.22,Standard Ground,3.0
TRX-14453,2023-01-01,Headphones,1521.59,7,40.86,Express,4.0
TRX-14454,2023-01-18,Tablet,1697.38,49,12.69,International,2.0
TRX-14455,2023-12-05,Tablet,620.38,15,45.29,,4.0
TRX-14456,2023-05-07,Smartphone,1912.28,6,38.33,International,2.0
TRX-14457,2023-07-09,Headphones,,3,26.31,Standard Ground,4.0
TRX-14458,2023-07-12,Smartphone,446.25,5,39.44,Express,3.0
TRX-14459,2023-12-16,Smartwatch,206.99,16,49.06,Express,1.0
TRX-14460,2023-09-17,Laptop,661.95,16,8.65,Express,4.0
TRX-14461,2023-09-13,Smartwatch,1325.01,10,35.06,Overnight,1.0
TRX-14462,2023-09-11,Headphones,606.28,37,20.74,Express,1.0
TRX-14463,2023-11-27,Smartphone,868.51,49,30.23,International,4.0
TRX-14464,2023-08-26,Smartphone,1607.44,30,22.41,Standard Ground,5.0
TRX-14465,2023-12-13,Tablet,1386.07,24,8.31,,4.0
TRX-14466,2023-08-14,Smartwatch,1046.59,6,37.75,Overnight,5.0
TRX-14467,2023-04-24,Smartphone,1004.07,25,26.92,International,1.0
TRX-14468,2023-02-28,Monitor,933.39,13,14.0,Express,3.0
TRX-14469,2023-03-15,Smartphone,1391.43,46,31.66,International,2.0
TRX-14470,2023-08-10,Monitor,1947.61,8,13.96,Standard Ground,1.0
TRX-14471,2023-11-21,Laptop,612.1,8,48.59,International,
TRX-14472,2023-05-15,Tablet,576.64,27,23.06,Overnight,5.0
TRX-14473,2023-06-13,Smartphone,252.81,22,7.13,Express,5.0
TRX-14474,2023-09-18,Smartwatch,1882.23,19,49.44,Overnight,4.0
TRX-14475,2023-02-08,Smartwatch,387.65,12,14.1,International,2.0
TRX-14476,2023-08-06,Smartwatch,701.22,31,12.6,Standard Ground,3.0
TRX-14477,2023-06-06,Tablet,246.15,18,43.03,Overnight,3.0
TRX-14478,2023-10-11,Laptop,966.78,18,39.46,Express,3.0
TRX-14479,2023-07-26,Headphones,1094.57,37,15.8,Express,5.0
TRX-14480,2023-01-17,Headphones,1746.67,17,10.17,Overnight,5.0
TRX-14481,2023-01-04,Laptop,421.23,49,47.85,Express,2.0
TRX-14482,2023-01-24,Tablet,1812.3,42,17.0,Overnight,1.0
TRX-14483,2023-04-30,Monitor,362.64,2,22.85,Overnight,4.0
TRX-14484,2023-04-02,Monitor,847.19,32,22.86,International,3.0
TRX-14485,2023-07-30,Smartphone,1014.47,40,11.07,International,4.0
TRX-14486,2023-11-02,Smartphone,1327.13,49,33.66,Standard Ground,3.0
TRX-14487,2023-01-23,Tablet,1802.92,48,19.91,Standard Ground,1.0
TRX-14488,2023-11-24,Headphones,63.38,13,43.47,Standard Ground,
TRX-14489,2023-10-24,Smartwatch,728.52,4,15.18,International,4.0
TRX-14490,2023-11-28,Smartwatch,1960.01,48,31.73,Express,1.0
TRX-14491,2023-07-25,Monitor,445.37,5,11.72,International,5.0
TRX-14492,2023-02-05,Smartwatch,970.95,1,18.94,Standard Ground,2.0
TRX-14493,2023-11-11,Smartphone,1541.32,36,5.11,Overnight,4.0
TRX-14494,2023-12-20,Headphones,734.25,48,15.59,Overnight,4.0
TRX-14495,2023-09-17,Monitor,487.53,39,6.04,International,2.0
TRX-14496,2023-04-25,Smartwatch,1416.3,1,22.38,Overnight,2.0
TRX-14497,2023-01-20,Smartphone,1375.75,3,16.91,Overnight,3.0
TRX-14498,2023-06-01,Smartphone,637.47,14,22.71,International,4.0
TRX-14499,2023-11-14,Tablet,,9,6.47,Express,
TRX-14500,2023-04-10,Tablet,574.01,32,11.72,Overnight,5.0
TRX-14501,2023-08-14,Tablet,1484.05,26,28.77,International,
TRX-14502,2023-07-23,Tablet,498.13,28,8.51,Overnight,1.0
TRX-14503,2023-06-23,Headphones,1019.53,29,29.21,Overnight,
TRX-14504,2023-01-24,Laptop,1254.08,19,21.09,Express,3.0
TRX-14505,2023-03-28,Smartwatch,1167.84,17,18.49,Standard Ground,3.0
TRX-14506,2023-08-30,Headphones,1560.35,9,38.26,Express,4.0
TRX-14507,2023-01-09,Smartphone,1185.69,15,46.63,Overnight,3.0
TRX-14508,2023-02-13,Smartphone,1269.28,6,34.43,Express,1.0
TRX-14509,2023-10-28,Smartphone,1431.73,36,11.79,International,1.0
TRX-14510,2023-12-17,Monitor,1924.73,33,36.73,Standard Ground,3.0
TRX-14511,2023-07-27,Tablet,1335.94,36,15.37,Express,2.0
TRX-14512,2023-07-22,Monitor,1073.59,32,34.08,Overnight,2.0
TRX-14513,2023-01-18,Smartphone,1504.8,6,38.37,Overnight,1.0
TRX-14514,2023-10-18,Smartwatch,1404.23,6,28.54,Express,1.0
TRX-14515,2023-02-02,Laptop,619.6,35,39.52,International,2.0
TRX-14516,2023-04-17,Laptop,153.44,9,33.67,Express,4.0
TRX-14517,2023-12-09,Smartwatch,1070.82,48,17.68,International,1.0
TRX-14518,2023-02-09,Smartphone,1779.59,2,28.93,Standard Ground,4.0
TRX-14519,2023-04-10,Laptop,1910.62,23,48.67,International,4.0
TRX-14520,2023-08-16,Laptop,1189.31,30,39.01,Express,4.0
TRX-14521,2023-07-26,Monitor,98.04,14,7.23,Standard Ground,5.0
TRX-14522,2023-10-23,Smartphone,108.68,50,13.0,Express,1.0
TRX-14523,2023-02-23,Laptop,1863.18,9,37.05,,4.0
TRX-14524,2023-12-04,Tablet,1946.66,19,36.01,Overnight,3.0
TRX-14525,2023-04-21,Monitor,1471.46,45,42.25,International,1.0
TRX-14526,2023-04-11,Smartwatch,1050.88,36,21.18,International,2.0
TRX-14527,2023-09-15,Tablet,1588.55,1,48.77,International,
TRX-14528,2023-04-23,Smartwatch,745.5,1,35.47,Express,2.0
TRX-14529,2023-12-06,Smartwatch,994.22,7,20.75,International,3.0
TRX-14530,2023-05-03,Laptop,481.66,21,20.92,International,3.0
TRX-14531,2023-01-30,Smartphone,608.8,30,24.56,Express,2.0
TRX-14532,2023-06-19,Smartphone,63.5,24,39.29,Standard Ground,4.0
TRX-14533,2023-01-25,Tablet,1681.44,30,48.92,Standard Ground,
TRX-14534,2023-02-18,Headphones,1923.49,10,17.4,International,5.0
TRX-14535,2023-03-29,Headphones,1511.91,39,43.72,,4.0
TRX-14536,2023-03-05,Laptop,808.92,34,41.16,International,2.0
TRX-14537,2023-07-16,Smartphone,1383.8,21,21.6,Standard Ground,2.0
TRX-14538,2023-01-25,Monitor,933.1,4,16.79,Standard Ground,3.0
TRX-14539,2023-04-09,Headphones,146.63,29,7.91,Standard Ground,2.0
TRX-14540,2023-05-06,Monitor,1049.36,49,49.92,Standard Ground,3.0
TRX-14541,2023-12-17,Smartphone,120.54,47,6.35,Express,1.0
TRX-14542,2023-09-28,Smartphone,1793.13,29,12.7,Overnight,5.0
TRX-14543,2023-09-20,Smartwatch,1567.41,33,28.81,Express,4.0
TRX-14544,2023-09-03,Tablet,764.97,47,27.04,Overnight,2.0
TRX-14545,2023-03-28,Headphones,1800.27,42,19.52,Express,2.0
TRX-14546,2023-03-08,Smartwatch,1386.78,21,12.27,Overnight,2.0
TRX-14547,2023-06-02,Headphones,726.75,6,43.19,Standard Ground,4.0
TRX-14548,2023-05-29,Laptop,535.47,22,14.13,Overnight,4.0
TRX-14549,2023-08-23,Headphones,1288.91,23,7.49,Express,4.0
TRX-14550,2023-04-23,Smartwatch,539.59,28,27.9,Express,2.0
TRX-14551,2023-07-24,Headphones,886.24,2,21.22,Standard Ground,1.0
TRX-14552,2023-06-10,Headphones,150.76,5,32.33,Express,2.0
TRX-14553,2023-06-02,Smartphone,1753.16,9,5.51,Overnight,4.0
TRX-14554,2023-01-06,Laptop,627.55,26,21.0,Express,1.0
TRX-14555,2023-02-16,Monitor,1006.15,2,5.69,Standard Ground,
TRX-14556,2023-02-16,Headphones,1129.87,17,36.58,Standard Ground,
TRX-14557,2023-02-19,Tablet,1083.49,14,14.29,International,3.0
TRX-14558,2023-12-06,Headphones,1630.8,50,20.22,Overnight,5.0
TRX-14559,2023-07-16,Monitor,613.49,39,37.81,Overnight,2.0
TRX-14560,2023-09-26,Monitor,1849.2,45,14.35,Standard Ground,2.0
TRX-14561,2023-07-31,Laptop,1141.28,47,15.29,Standard Ground,3.0
TRX-14562,2023-08-04,Tablet,1327.33,20,20.85,Standard Ground,
TRX-14563,2023-06-14,Smartphone,732.12,32,5.2,Standard Ground,3.0
TRX-14564,2023-07-07,Monitor,656.94,5,14.96,Express,
TRX-14565,2023-11-23,Tablet,1882.0,10,8.76,Standard Ground,1.0
TRX-14566,2023-07-30,Monitor,1957.0,11,18.94,,5.0
TRX-14567,2023-12-09,Smartphone,1060.03,45,46.99,Overnight,2.0
TRX-14568,2023-01-13,Tablet,683.43,26,36.93,Overnight,4.0
TRX-14569,2023-07-09,Monitor,1479.82,39,32.19,Standard Ground,3.0
TRX-14570,2023-07-09,Monitor,1694.45,19,31.5,International,3.0
TRX-14571,2023-10-23,Headphones,1621.28,38,28.31,International,1.0
TRX-14572,2023-07-27,Laptop,1319.84,20,43.31,International,5.0
TRX-14573,2023-04-08,Tablet,1341.34,23,41.89,Express,1.0
TRX-14574,2023-06-22,Smartphone,396.86,20,41.28,Express,3.0
TRX-14575,2023-03-20,Tablet,1643.95,45,32.39,International,5.0
TRX-14576,2023-07-28,Headphones,270.86,19,47.38,International,5.0
TRX-14577,2023-05-22,Monitor,1690.22,1,49.1,Express,1.0
TRX-14578,2023-02-12,Smartwatch,599.19,1,18.64,Express,3.0
TRX-14579,2023-01-16,Tablet,249.41,48,39.36,Express,4.0
TRX-14580,2023-06-08,Tablet,358.54,43,25.41,International,2.0
TRX-14581,2023-02-05,Smartphone,648.46,43,26.8,Standard Ground,
TRX-14582,2023-03-02,Smartphone,1274.86,18,49.77,Express,
TRX-14583,2023-05-07,Monitor,1486.51,38,8.18,International,5.0
TRX-14584,2023-06-14,Tablet,491.54,46,49.09,Overnight,4.0
TRX-14585,2023-09-22,Smartphone,1390.76,18,45.17,Express,1.0
TRX-14586,2023-01-21,Headphones,1535.47,11,40.87,International,2.0
TRX-14587,2023-11-02,Headphones,1167.89,32,43.62,Overnight,1.0
TRX-14588,2023-04-17,Headphones,1228.48,17,37.85,International,4.0
TRX-14589,2023-03-04,Tablet,1350.59,12,21.75,Standard Ground,1.0
TRX-14590,2023-12-19,Tablet,1048.43,42,34.41,Standard Ground,4.0
TRX-14591,2023-08-29,Headphones,1696.26,4,31.68,Standard Ground,4.0
TRX-14592,2023-09-01,Smartwatch,1830.16,12,22.13,,1.0
TRX-14593,2023-09-27,Monitor,267.06,11,42.81,Express,2.0
TRX-14594,2023-03-28,Headphones,302.05,48,35.17,Overnight,2.0
TRX-14595,2023-08-20,Headphones,1751.89,40,42.25,Standard Ground,
TRX-14596,2023-05-07,Monitor,1319.47,18,10.39,Express,2.0
TRX-14597,2023-12-04,Headphones,1760.74,43,28.91,Express,2.0
TRX-14598,2023-10-31,Tablet,1796.65,32,40.66,Standard Ground,1.0
TRX-14599,2023-01-07,Headphones,835.53,7,8.15,Standard Ground,2.0
TRX-14600,2023-03-16,Monitor,1678.22,12,46.25,International,1.0
TRX-14601,2023-08-18,Laptop,1436.8,9,7.58,Overnight,3.0
TRX-14602,2023-08-03,Smartwatch,1830.97,22,8.74,Standard Ground,4.0
TRX-14603,2023-02-23,Headphones,1096.36,9,7.82,Overnight,2.0
TRX-14604,2023-03-22,Smartphone,806.16,21,18.52,Express,1.0
TRX-14605,2023-05-18,Smartphone,1882.49,35,46.61,International,3.0
TRX-14606,2023-07-19,Monitor,653.45,36,6.33,Standard Ground,2.0
TRX-14607,2023-11-29,Monitor,72.83,31,41.92,International,1.0
TRX-14608,2023-01-23,Tablet,892.67,37,36.68,Overnight,
TRX-14609,2023-09-25,Tablet,1806.16,12,49.25,Standard Ground,5.0
TRX-14610,2023-10-26,Tablet,1362.49,41,31.52,International,1.0
TRX-14611,2023-10-19,Smartwatch,,24,7.62,Express,4.0
TRX-14612,2023-06-10,Headphones,1232.76,14,37.31,Standard Ground,3.0
TRX-14613,2023-11-04,Headphones,500.05,38,12.02,Standard Ground,1.0
TRX-14614,2023-04-12,Monitor,1270.23,22,8.99,International,5.0
TRX-14615,2023-03-21,Smartphone,98.74,42,36.36,Overnight,3.0
TRX-14616,2023-04-13,Headphones,1607.37,10,24.85,Standard Ground,4.0
TRX-14617,2023-05-26,Monitor,1392.16,45,42.38,International,4.0
TRX-14618,2023-12-15,Headphones,1835.72,27,35.91,Overnight,2.0
TRX-14619,2023-02-28,Smartphone,271.84,24,35.22,International,4.0
TRX-14620,2023-09-06,Monitor,1005.6,1,43.27,Express,1.0
TRX-14621,2023-04-15,Smartwatch,1292.03,36,22.15,Overnight,3.0
TRX-14622,2023-09-07,Tablet,78.27,32,38.94,Express,4.0
TRX-14623,2023-10-17,Monitor,537.63,41,6.28,Express,1.0
TRX-14624,2023-10-01,Laptop,754.32,6,36.48,Express,3.0
TRX-14625,2023-05-02,Smartphone,207.19,17,11.8,Express,5.0
TRX-14626,2023-06-11,Tablet,250.51,39,42.84,Express,2.0
TRX-14627,2023-03-07,Monitor,,25,11.22,International,5.0
TRX-14628,2023-07-19,Smartphone,1245.46,20,32.93,International,3.0
TRX-14629,2023-01-09,Smartwatch,768.08,48,28.83,Standard Ground,2.0
TRX-14630,2023-06-16,Smartwatch,1949.02,45,46.37,International,3.0
TRX-14631,2023-07-09,Smartphone,1507.05,50,23.34,Standard Ground,5.0
TRX-14632,2023-04-24,Smartwatch,848.5,50,25.6,Standard Ground,3.0
TRX-14633,2023-12-23,Headphones,565.49,28,31.35,Express,
TRX-14634,2023-04-27,Laptop,1492.7,33,42.07,International,4.0
TRX-14635,2023-12-10,Laptop,555.67,31,12.93,Express,
TRX-14636,2023-03-18,Laptop,1223.8,8,42.68,Standard Ground,1.0
TRX-14637,2023-05-20,Tablet,692.2,26,18.88,Express,3.0
TRX-14638,2023-06-15,Laptop,243.96,17,22.02,,2.0
TRX-14639,2023-01-04,Tablet,649.8,49,5.87,Express,4.0
TRX-14640,2023-12-31,Monitor,157.71,40,24.35,Overnight,1.0
TRX-14641,2023-10-22,Smartphone,1877.11,19,26.63,Express,
TRX-14642,2023-11-12,Smartwatch,1002.53,33,19.98,Standard Ground,4.0
TRX-14643,2023-10-11,Smartwatch,1340.51,35,15.13,International,2.0
TRX-14644,2023-06-13,Monitor,1962.26,28,39.07,Express,5.0
TRX-14645,2023-10-28,Monitor,443.19,18,47.29,International,1.0
TRX-14646,2023-06-24,Smartphone,76.57,47,22.14,Standard Ground,2.0
TRX-14647,2023-07-15,Smartphone,85.26,31,26.92,,2.0
TRX-14648,2023-04-07,Headphones,840.29,33,40.29,Express,5.0
TRX-14649,2023-09-23,Tablet,677.29,47,44.43,Overnight,4.0
TRX-14650,2023-09-04,Headphones,892.02,11,29.47,International,2.0
TRX-14651,2023-03-31,Smartphone,205.19,29,17.94,Standard Ground,4.0
TRX-14652,2023-04-07,Monitor,1076.99,40,21.85,Standard Ground,1.0
TRX-14653,2023-06-09,Laptop,1303.51,42,43.01,Overnight,4.0
TRX-14654,2023-12-31,Smartphone,1896.54,23,7.2,International,2.0
TRX-14655,2023-08-18,Headphones,1903.41,46,31.55,Standard Ground,1.0
TRX-14656,2023-01-11,Headphones,1554.07,4,35.49,Express,3.0
TRX-14657,2023-03-22,Monitor,292.14,34,25.86,Standard Ground,4.0
TRX-14658,2023-11-04,Monitor,493.99,9,18.14,International,5.0
TRX-14659,2023-11-06,Headphones,852.74,47,49.31,International,3.0
TRX-14660,2023-08-08,Headphones,379.87,45,37.41,Overnight,5.0
TRX-14661,2023-03-17,Headphones,1215.82,25,9.12,Standard Ground,4.0
TRX-14662,2023-04-10,Tablet,1754.99,32,6.46,International,
TRX-14663,2023-04-07,Headphones,1682.53,4,12.96,Overnight,4.0
TRX-14664,2023-08-02,Tablet,611.53,29,34.3,Express,5.0
TRX-14665,2023-05-19,Smartwatch,983.04,13,42.4,Standard Ground,2.0
TRX-14666,2023-10-30,Monitor,904.13,35,18.88,Standard Ground,4.0
TRX-14667,2023-02-07,Smartphone,56.77,19,22.23,International,1.0
TRX-14668,2023-01-01,Smartwatch,244.02,48,16.22,Standard Ground,1.0
TRX-14669,2023-05-01,Laptop,1167.9,33,30.07,International,1.0
TRX-14670,2023-09-08,Monitor,1464.64,50,6.41,,5.0
TRX-14671,2023-02-17,Tablet,1355.56,48,7.18,Standard Ground,5.0
TRX-14672,2023-08-18,Headphones,510.66,37,5.82,Standard Ground,5.0
TRX-14673,2023-06-01,Tablet,1944.49,41,15.26,International,3.0
TRX-14674,2023-07-04,Laptop,160.6,9,26.78,International,1.0
TRX-14675,2023-07-24,Monitor,1821.29,35,43.07,Standard Ground,3.0
TRX-14676,2023-11-30,Smartphone,59.69,31,6.36,Express,1.0
TRX-14677,2023-04-07,Smartphone,1675.39,41,35.68,Overnight,5.0
TRX-14678,2023-03-30,Monitor,593.55,34,32.78,International,1.0
TRX-14679,2023-02-26,Smartphone,1602.28,17,32.89,International,
TRX-14680,2023-01-31,Laptop,731.37,35,34.08,Express,2.0
TRX-14681,2023-04-09,Headphones,1551.4,30,38.45,Overnight,2.0
TRX-14682,2023-01-19,Smartphone,1282.92,40,7.31,International,
TRX-14683,2023-06-04,Tablet,169.72,26,47.65,Standard Ground,1.0
TRX-14684,2023-03-14,Headphones,535.49,15,11.7,Overnight,3.0
TRX-14685,2023-11-06,Smartphone,1362.17,7,34.73,Standard Ground,2.0
TRX-14686,2023-07-24,Smartphone,1265.03,22,31.29,Standard Ground,5.0
TRX-14687,2023-11-07,Headphones,1194.98,49,42.8,,5.0
TRX-14688,2023-06-02,Smartphone,788.66,48,42.56,Express,3.0
TRX-14689,2023-03-21,Headphones,719.32,40,18.33,Express,2.0
TRX-14690,2023-08-20,Monitor,943.13,25,44.74,Overnight,
TRX-14691,2023-01-06,Smartwatch,951.64,9,35.74,Express,4.0
TRX-14692,2023-12-19,Laptop,107.27,39,28.24,International,4.0
TRX-14693,2023-07-21,Monitor,704.72,4,15.62,Standard Ground,2.0
TRX-14694,2023-02-16,Smartphone,750.31,24,38.31,International,1.0
TRX-14695,2023-07-02,Laptop,1412.03,19,14.07,Standard Ground,1.0
TRX-14696,2023-05-27,Tablet,1557.84,13,45.04,Standard Ground,
TRX-14697,2023-01-13,Smartphone,606.89,25,9.94,International,2.0
TRX-14698,2023-01-26,Laptop,1587.14,42,24.3,Overnight,2.0
TRX-14699,2023-05-04,Headphones,,41,41.25,,
TRX-14700,2023-02-09,Headphones,1194.5,11,7.66,Overnight,5.0
TRX-14701,2023-10-17,Tablet,1975.71,2,6.25,Express,4.0
TRX-14702,2023-03-10,Tablet,882.74,23,46.78,,1.0
TRX-14703,2023-09-24,Laptop,1360.72,4,24.74,Express,2.0
TRX-14704,2023-12-19,Smartphone,1208.43,23,24.39,Standard Ground,3.0
TRX-14705,2023-10-27,Headphones,1270.54,2,42.07,International,4.0
TRX-14706,2023-04-30,Laptop,713.23,41,26.51,Overnight,3.0
TRX-14707,2023-05-30,Smartwatch,327.12,14,13.84,International,4.0
TRX-14708,2023-10-18,Smartwatch,630.75,42,27.78,International,1.0
TRX-14709,2023-03-16,Tablet,179.5,45,42.18,International,5.0
TRX-14710,2023-06-24,Headphones,123.74,33,32.34,International,5.0
TRX-14711,2023-09-03,Smartwatch,1820.0,30,15.52,Express,3.0
TRX-14712,2023-06-17,Laptop,1697.82,23,42.1,International,5.0
